Keyword,Name,Full_Address,Street_Address,City,Zip,Municipality,State,Country,Timezone,Description,Phone_1,Phone_Standard_format,Email_From_WEBSITE,Website,Domain,Claimed_google_my_business,Reviews_count,Average_rating,Business_Status,Hours,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Latitude,Longitude,Coordinates,Plus_Code,Place_ID,GMB_URL,CID,Google_Knowledge_URL,Kgmid,Image_URL,Favicon,Review_URL,Facebook_URL,Linkedin_URL,Twitter_URL,Youtube_URL,Meta_Description,Uuid,Accessibility,Service_options,Offerings,Instagram_URL,Payments,From_the_business,Planning,Crowd,Amenities,Recycling
HVAC,One Hour Air Conditioning & Heating of Scottsdale,124 W Orion St STE F8  Tempe  AZ 85283  United States,124 W Orion St STE F8,Tempe,85283,United States,Arizona,US,America/Phoenix, ,+14809073938,(480) 907-3938,,https://www.onehourheatandair.com/scottsdale/?utm_source=gbp&utm_medium=organic&utm_campaign=OH0641-_-638807-,onehourheatandair.com,Yes,464,4.8,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.365673699999995,Lng -111.940372,"33.365673699999995,-111.940372",855C9385+7V6,ChIJq6oafWoUK4cReQJfEAdd7lY,https://www.google.com/maps/place/?q=place_id:ChIJq6oafWoUK4cReQJfEAdd7lY,6264046416639754873,https://www.google.com/search?kgmid=/g/11ghq_tfvn,/g/11ghq_tfvn,https://lh5.googleusercontent.com/p/AF1QipMU2XzJ4tRP8Rjjn4ycPSPwFiQhSS8M0d-soRwb,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.onehourheatandair.com/scottsdale/?utm_source=gbp&utm_medium=organic&utm_campaign=OH0641-_-638807-&size=48","https://search.google.com/local/reviews?placeid=ChIJq6oafWoUK4cReQJfEAdd7lY&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/onehourscottsdale/, ,https://twitter.com/OneHourHeatAir,https://www.youtube.com/channel/UCTbwsdC5RUzSc-YVdK8ypPA?view_as=subscriber,"If you need help repairing, replacing, or maintaining your AC and heating system, contact our Scottsdale HVAC technicians today to schedule an appointment. Your satisfaction is 100% guaranteed! We proudly provide HVAC services throughout Surprise, Glendal",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIXSgI,,Onsite services | Language assistance,Repair services,https://www.instagram.com/onehourairphoenixaz/,,Identifies as women-owned,,,,
HVAC,FIRST-CLASS AC,625 W Deer Valley Rd  Phoenix  AZ 85027  United States,625 W Deer Valley Rd,Phoenix,85027,United States,Arizona,US,America/Phoenix, ,+14808659080,(480) 865-9080,,https://first-classac.com/,first-classac.com,Yes,25,5,open,"Wednesday, 7 AM-7 PM; Thursday, 7 AM-7 PM; Friday, 7 AM-7 PM; Saturday, 8 AM-5 PM; Sunday, Closed; Monday, 7 AM-7 PM; Tuesday, 7 AM-7 PM; ",8 AM-5 PM,Closed,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Lat 33.6830628,Lng -112.0819628,"33.6830628,-112.0819628",8559MWM9+66F,ChIJC7WR0Q5vK4cRzqIvN5xjuXI,https://www.google.com/maps/place/?q=place_id:ChIJC7WR0Q5vK4cRzqIvN5xjuXI,8266748113607172814,https://www.google.com/search?kgmid=/g/11vwv596xf,/g/11vwv596xf,https://lh5.googleusercontent.com/p/yzDvRByHngZAVFlGCiI2mQ,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://first-classac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJC7WR0Q5vK4cRzqIvN5xjuXI&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIiQEoCQ,,,Repair services, ,,,,,,
HVAC,Phoenix Heating and Air Conditioning,2203 N 24th Pl  Phoenix  AZ 85008  United States,2203 N 24th Pl,Phoenix,85008,United States,Arizona,US,America/Phoenix, ,+16023649629,(602) 364-9629, ,,,Yes,28,4.7,open,"Wednesday, 8 AM-8 PM; Thursday, 8 AM-8 PM; Friday, 8 AM-8 PM; Saturday, 9 AM-5 PM; Sunday, 9 AM-5 PM; Monday, 8 AM-8 PM; Tuesday, 8 AM-8 PM; ",9 AM-5 PM,9 AM-5 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,Lat 33.4659821,Lng -112.0286933,"33.4659821,-112.0286933",8559FX8C+9GV,ChIJiXgIGUsHK4cRR-yUAHuqR0s,https://www.google.com/maps/place/?q=place_id:ChIJiXgIGUsHK4cRR-yUAHuqR0s,5424491721458510919,https://www.google.com/search?kgmid=/g/1tdjxgtd,/g/1tdjxgtd,https://lh5.googleusercontent.com/p/8ymECCdRTchfq-ZTaCd8hw, ,"https://search.google.com/local/reviews?placeid=ChIJiXgIGUsHK4cRR-yUAHuqR0s&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIsQEoCg,,,Repair services, ,,,Appointment required,,,
HVAC,Desert Heroes HVAC,814 W Rose Ln  Phoenix  AZ 85013  United States,814 W Rose Ln,Phoenix,85013,United States,Arizona,US,America/Phoenix, , , ,info@desertheroeshvac.com,https://desertheroeshvac.com/,desertheroeshvac.com,Yes,32,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5282185,Lng -112.0847788,"33.5282185,-112.0847788",8559GWH8+73Q,ChIJR3x7fgBtK4cRXQjaZ2mqMUY,https://www.google.com/maps/place/?q=place_id:ChIJR3x7fgBtK4cRXQjaZ2mqMUY,5058011226204407901,https://www.google.com/search?kgmid=/g/11vxykf07b,/g/11vxykf07b,https://lh5.googleusercontent.com/p/AF1QipMsHrRzvcQkaRo5S-GnGK4cQjdqE3xNAbabSGGx,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://desertheroeshvac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJR3x7fgBtK4cRXQjaZ2mqMUY&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/profile.php?id=61559589996781, , ,https://www.youtube.com/@DesertHeroesHVAC,"Need reliable HVAC services in the Phoenix, AZ area? Call Desert Heroes HVAC for repairs, installs & maintenance for residential & commercial clients.",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcI2AEoCw,,Online estimates | Onsite services | Language assistance,Repair services,https://www.instagram.com/desertheroeshvac/,,Identifies as veteran-owned | Small business,,,,
HVAC,United Appliances and Air,4722 E Bell Rd APT# 2096  Phoenix  AZ 85032  United States,4722 E Bell Rd APT# 2096,Phoenix,85032,United States,Arizona,US,America/Phoenix, ,+16027546303,(602) 754-6303,,https://unitedapplianceandair.com/,unitedapplianceandair.com,Yes,68,5,open,"Wednesday, 8 AM-6 PM; Thursday, 8 AM-6 PM; Friday, 8 AM-6 PM; Saturday, 8 AM-6 PM; Sunday, 9 AM-5 PM; Monday, 8 AM-6 PM; Tuesday, 8 AM-6 PM; ",8 AM-6 PM,9 AM-5 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,Lat 33.6439892,Lng -111.97908179999999,"33.6439892,-111.97908179999999",855CJ2VC+H9V,ChIJO_69zKpxK4cRh6cK29n0zvk,https://www.google.com/maps/place/?q=place_id:ChIJO_69zKpxK4cRh6cK29n0zvk,18000593977166440327,https://www.google.com/search?kgmid=/g/11jtrbj36g,/g/11jtrbj36g,https://lh5.googleusercontent.com/p/AF1QipOqoLikztKG6K2Z5Tqk__YoeSz1MDJdfou2NFE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://unitedapplianceandair.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJO_69zKpxK4cRh6cK29n0zvk&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/profile.php?id=100036759766052, , ,https://www.youtube.com/@UnitedAppliancesAir,- Refrigerator Repair,0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIgQIoDA,,Onsite services | Language assistance,Repair services,,,Small business,,LGBTQ+ friendly | Transgender safespace,,
HVAC,Circulate HVAC, , , , , , , ,America/Phoenix, ,+16028248839,(602) 824-8839,,http://www.circulatehvac.net/,circulatehvac.net,Yes,40,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.103894499999996,Lng -111.707145,"33.103894499999996,-111.707145",855C473V+H45,ChIJH2TM_Wcz3YkRBTeTwB4Rztc,https://www.google.com/maps/place/?q=place_id:ChIJH2TM_Wcz3YkRBTeTwB4Rztc,15550385387134465797,https://www.google.com/search?kgmid=/g/11fs5c3qsy,/g/11fs5c3qsy,https://lh5.googleusercontent.com/p/AF1QipOvz3ZCtbys8vcfY755lJSRlBlEf4a50Me_gZ4e,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.circulatehvac.net/&size=48","https://search.google.com/local/reviews?placeid=ChIJH2TM_Wcz3YkRBTeTwB4Rztc&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIqwIoDQ,,Online estimates | Language assistance,, ,,Identifies as Latino-owned,,,,
HVAC,FN Air Conditioning & Heating LLC, , , , , , , ,America/Phoenix, ,+16025795614,(602) 579-5614, ,,,Yes,62,4.5,open,"Wednesday, 6 AM-8 PM; Thursday, 6 AM-8 PM; Friday, 6 AM-8 PM; Saturday, 6 AM-8 PM; Sunday, 6 AM-6 PM; Monday, 6 AM-8 PM; Tuesday, 6 AM-8 PM; ",6 AM-8 PM,6 AM-6 PM,6 AM-8 PM,6 AM-8 PM,6 AM-8 PM,6 AM-8 PM,6 AM-8 PM,Lat 33.623698499999996,Lng -112.15356899999999,"33.623698499999996,-112.15356899999999",8559JRFW+FHF,ChIJCVTH1jltK4cRxQfLajb_hdU,https://www.google.com/maps/place/?q=place_id:ChIJCVTH1jltK4cRxQfLajb_hdU,15385984311166175173,https://www.google.com/search?kgmid=/g/11k8j0px9z,/g/11k8j0px9z,https://lh5.googleusercontent.com/p/AF1QipNcTiXyrlat6fILAH9J6vu-K_g4lhQe4GMBynYT, ,"https://search.google.com/local/reviews?placeid=ChIJCVTH1jltK4cRxQfLajb_hdU&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIywIoDg,,Online estimates,, ,,,,,,
HVAC,Joshua Brothers HVAC & Gas,8935 N 7th St  Phoenix  AZ 85020  United States,8935 N 7th St,Phoenix,85020,United States,Arizona,US,America/Phoenix, ,+16239200098,(623) 920-0098,,https://joshuahvacgas.online/,joshuahvacgas.online,No,54,4.8,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5672187,Lng -112.06441079999999,"33.5672187,-112.06441079999999",8559HW8P+V6P,ChIJ-Vpi51ttK4cR7XPR9yRpubQ,https://www.google.com/maps/place/?q=place_id:ChIJ-Vpi51ttK4cR7XPR9yRpubQ,13022555405015938029,https://www.google.com/search?kgmid=/g/11vxpk6cf1,/g/11vxpk6cf1,https://lh5.googleusercontent.com/p/lIpu9vJt06djcM_ja9_ZSw,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://joshuahvacgas.online/&size=48","https://search.google.com/local/reviews?placeid=ChIJ-Vpi51ttK4cR7XPR9yRpubQ&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"For top-notch heating & cooling services in Phoenix, AZ, choose Joshua Brothers HVAC & Gas. Experience quality HVAC solutions today.",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcI6AIoDw,,,Repair services,,,,,,,
HVAC,Lynx Air Service,1 E Lexington Ave  Phoenix  AZ 85012  United States,1 E Lexington Ave,Phoenix,85012,United States,Arizona,US,America/Phoenix, ,+16028189419,(602) 818-9419,,https://lynxairservice.com/?utm_source=gmb,lynxairservice.com,Yes,65,4.7,open,"Wednesday, 9 AM-5 PM; Thursday, 9 AM-7 PM; Friday, 9 AM-7 PM; Saturday, 9 AM-8 PM; Sunday, Closed; Monday, 9 AM-5 PM; Tuesday, 9 AM-5 PM; ",9 AM-8 PM,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-7 PM,9 AM-7 PM,Lat 33.4860918,Lng -112.0734215,"33.4860918,-112.0734215",8559FWPG+CJP,ChIJuRmzSGqpD0cRfhk7DKS1AVM,https://www.google.com/maps/place/?q=place_id:ChIJuRmzSGqpD0cRfhk7DKS1AVM,5981261496309193086,https://www.google.com/search?kgmid=/g/11t4tkvgsg,/g/11t4tkvgsg,https://lh5.googleusercontent.com/p/AF1QipOjB0BgHL3EbL-dxmj48vAewAbXAgxx7i8odyty,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://lynxairservice.com/?utm_source=gmb&size=48","https://search.google.com/local/reviews?placeid=ChIJuRmzSGqpD0cRfhk7DKS1AVM&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"We are the premier HVAC contractor in Phoenix, AZ, specializing in heating and cooling services like maintenance, installation, replacement, and repair.",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIkQMoEA,,Online estimates,Repair services,,,Identifies as veteran-owned,,,,
HVAC,Martin & Sons HVAC & Gas,3603 E Indian School Rd  Phoenix  AZ 85018  United States,3603 E Indian School Rd,Phoenix,85018,United States,Arizona,US,America/Phoenix, ,+16233430010,(623) 343-0010,,https://martinhvacgas.online/,martinhvacgas.online,No,51,4.7,open,"Wednesday, 8 AM-8 PM; Thursday, 8 AM-8 PM; Friday, 8 AM-8 PM; Saturday, 8 AM-8 PM; Sunday, 8 AM-8 PM; Monday, 8 AM-8 PM; Tuesday, 8 AM-8 PM; ",8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,Lat 33.4946342,Lng -112.0036064,"33.4946342,-112.0036064",8559FXVW+VH2,ChIJ_Z5XhPkNK4cREy9PJ_-ZPMY,https://www.google.com/maps/place/?q=place_id:ChIJ_Z5XhPkNK4cREy9PJ_-ZPMY,14284461439267581715,https://www.google.com/search?kgmid=/g/11y4t37b7k,/g/11y4t37b7k,https://lh5.googleusercontent.com/p/lB2ftw_PA22cyps4SX6hUA,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://martinhvacgas.online/&size=48","https://search.google.com/local/reviews?placeid=ChIJ_Z5XhPkNK4cREy9PJ_-ZPMY&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Stay comfortable all year with Martin & Sons HVAC & Gas in Phoenix, AZ. Our heating & cooling services are second to none.",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIuwMoEQ,,,Repair services,,,,,,,
HVAC,Five Star Air,2401 W Behrend Dr Unit 35  Phoenix  AZ 85027  United States,2401 W Behrend Dr Unit 35,Phoenix,85027,United States,Arizona,US,America/Phoenix, ,+16233038644,(623) 303-8644,info@fivestar-air.com,https://fivestar-airconditioning.com/,fivestar-airconditioning.com,Yes,19,5,open,"Wednesday, 7 AM-7 PM; Thursday, 7 AM-7 PM; Friday, 7 AM-7 PM; Saturday, 7 AM-7 PM; Sunday, 7 AM-7 PM; Monday, 7 AM-7 PM; Tuesday, 7 AM-7 PM; ",7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Lat 33.6652001,Lng -112.11065389999999,"33.6652001,-112.11065389999999",8559MV8Q+3PQ,ChIJvz4NJ2RFK4cRqToX6wgFlWU,https://www.google.com/maps/place/?q=place_id:ChIJvz4NJ2RFK4cRqToX6wgFlWU,7319762305222654633,https://www.google.com/search?kgmid=/g/11sqzhbtt9,/g/11sqzhbtt9,https://lh5.googleusercontent.com/p/AF1QipO4FPKsIgVXnrQsHRJ-cDpEB73iTVBNp_APs6jV,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://fivestar-airconditioning.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJvz4NJ2RFK4cRqToX6wgFlWU&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/fivestarairaz,https://www.linkedin.com/company/fivestarair/, ,,"Five Star Air offers top-quality residential and commercial AC, heating & indoor air quality services in Anthem, AZ. Call our expert HVAC team for instant help.",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcI4wMoEg,,Onsite services,Repair services,https://www.instagram.com/fivestarair_and_plumbing/,,,,,,
HVAC,Honest HVAC Installation & Repair - Way,20 E Thomas Rd 2200 Suite A200  Phoenix  AZ 85012  United States,20 E Thomas Rd 2200 Suite A200,Phoenix,85012,United States,Arizona,US,America/Phoenix, ,+16233045644,(623) 304-5644,,https://honesthvaccompany.com/phoenix-ac-installation-repair,honesthvaccompany.com,Yes,14,5,open,"Wednesday, 3 AM-11:30 PM; Thursday, 3 AM-11:30 PM; Friday, 3 AM-11:30 PM; Saturday, 3 AM-11:30 PM; Sunday, 3 AM-11:30 PM; Monday, 3 AM-11:30 PM; Tuesday, 3 AM-11:30 PM; ",3 AM-11:30 PM,3 AM-11:30 PM,3 AM-11:30 PM,3 AM-11:30 PM,3 AM-11:30 PM,3 AM-11:30 PM,3 AM-11:30 PM,Lat 33.4806813,Lng -112.07139029999999,"33.4806813,-112.07139029999999",8559FWJH+7CH,ChIJs-cTTXsTK4cRjWHumdgmIMM,https://www.google.com/maps/place/?q=place_id:ChIJs-cTTXsTK4cRjWHumdgmIMM,14060280748388016525,https://www.google.com/search?kgmid=/g/11sms7csy3,/g/11sms7csy3,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID2p-Heew,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://honesthvaccompany.com/phoenix-ac-installation-repair&size=48","https://search.google.com/local/reviews?placeid=ChIJs-cTTXsTK4cRjWHumdgmIMM&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,,0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIjgQoEw,Wheelchair accessible restroom | Wheelchair accessible seating,Online estimates | Onsite services | Language assistance,Repair services,,,Small business,,LGBTQ+ friendly | Transgender safespace,Gender-neutral restroom,
HVAC,Local Roots AC and Plumbing LLC,23335 N 18th Dr Building A  Suite 122  Phoenix  AZ 85027  United States,23335 N 18th Dr Building A  Suite 122,Phoenix,85027,United States,Arizona,US,America/Phoenix, ,+16025608989,(602) 560-8989,,https://calllocalroots.com/,calllocalroots.com,Yes,16,5,open,"Wednesday, 7 AM-7 PM; Thursday, 7 AM-7 PM; Friday, 7 AM-7 PM; Saturday, Closed; Sunday, Closed; Monday, 7 AM-7 PM; Tuesday, 7 AM-7 PM; ",Closed,Closed,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Lat 33.697783,Lng -112.09683299999999,"33.697783,-112.09683299999999",8559MWX3+477,ChIJB_B3WV9-BY0Rkzk1AkJrOaY,https://www.google.com/maps/place/?q=place_id:ChIJB_B3WV9-BY0Rkzk1AkJrOaY,11977722615217600915,https://www.google.com/search?kgmid=/g/11yf25yf5h,/g/11yf25yf5h,https://lh5.googleusercontent.com/p/CIABIhBhd0FPCbsbwLSL-EeOFM0a,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://calllocalroots.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJB_B3WV9-BY0Rkzk1AkJrOaY&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Family-Owned HVAC & Plumber Company in Scottsdale & Phoenix, AZ. Financing Available. We Back Every Repair. Reliable Service, Honest Pricing. Call Local Roots!",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIuAQoFA,,,,,,,,,,
HVAC,B & E Heating and Cooling, , , , , , , ,America/Phoenix, ,+16022816610,(602) 281-6610,,http://www.beheatingcooling.com/,beheatingcooling.com,Yes,182,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.604325599999996,Lng -112.19353699999999,"33.604325599999996,-112.19353699999999",8559JR34+PHP,ChIJGx0yI4RrK4cRej425g8s3XA,https://www.google.com/maps/place/?q=place_id:ChIJGx0yI4RrK4cRej425g8s3XA,8132704948899430010,https://www.google.com/search?kgmid=/g/11j089z0qv,/g/11j089z0qv,https://lh5.googleusercontent.com/p/AF1QipO20Lg5Nv_9Cp_GEiXCbBBlGUN5-Fy8dhyJQhXU,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.beheatingcooling.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJGx0yI4RrK4cRej425g8s3XA&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/beheatingandcooling/, , ,,Best HVAC Phoenix,0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcI4AQoFQ,,,,https://www.instagram.com/beheatingandcooling/?hl=en,,,,,,
HVAC,Ferguson HVAC Supply,6652 W Buckeye Rd  Phoenix  AZ 85043  United States,6652 W Buckeye Rd,Phoenix,85043,United States,Arizona,US,America/Phoenix,"Wholesale distributor of plumbing, HVAC, waterworks, fire protection & facility supplies since 1953.",+16234747200,(623) 474-7200,,https://www.ferguson.com/store/az/phoenix/hvac-1401?utm_source=google&utm_medium=organic&utm_campaign=hvac_lis_listingtraffic&utm_content=listing,ferguson.com,Yes,83,4,open,"Wednesday, 7 AM-4 PM; Thursday, 7 AM-4 PM; Friday, 7 AM-4 PM; Saturday, Closed; Sunday, Closed; Monday, 7 AM-4 PM; Tuesday, 7 AM-4 PM; ",Closed,Closed,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,Lat 33.4382644,Lng -112.2028639,"33.4382644,-112.2028639",8559CQQW+8V2,ChIJi4w7_gmu3IAR_16p2vuUjGw,https://www.google.com/maps/place/?q=place_id:ChIJi4w7_gmu3IAR_16p2vuUjGw,7821790462261944063,https://www.google.com/search?kgmid=/g/1td6b50n,/g/1td6b50n,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID4q5PwxwE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.ferguson.com/store/az/phoenix/hvac-1401?utm_source=google&utm_medium=organic&utm_campaign=hvac_lis_listingtraffic&utm_content=listing&size=48","https://search.google.com/local/reviews?placeid=ChIJi4w7_gmu3IAR_16p2vuUjGw&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/FergusonOfficial, , ,http://www.youtube.com/FergusonEnterprises,"Visit your local Ferguson HVAC Supply store in Phoenix, AZ 85043-4413. Supplying commercial and residential heating and cooling products to professionals and homeowners.",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcI_gQoFg,Wheelchair accessible entrance | Wheelchair accessible parking lot,,,,,,,,,
HVAC,Above Par Heating & Air Conditioning  LLC,2750 W Libby St  Phoenix  AZ 85053  United States,2750 W Libby St,Phoenix,85053,United States,Arizona,US,America/Phoenix, ,+16024342927,(602) 434-2927,,https://www.aboveparac.com/,aboveparac.com,Yes,30,4.7,open,"Wednesday, 8 AM-7 PM; Thursday, 8 AM-7 PM; Friday, 8 AM-7 PM; Saturday, 8 AM-12 PM; Sunday, Closed; Monday, 8 AM-7 PM; Tuesday, 8 AM-7 PM; ",8 AM-12 PM,Closed,8 AM-7 PM,8 AM-7 PM,8 AM-7 PM,8 AM-7 PM,8 AM-7 PM,Lat 33.7106023,Lng -112.2023684,"33.7106023,-112.2023684",8559PQ6X+63R,ChIJ7f26VKJvK4cRBIJBKZC3wJ4,https://www.google.com/maps/place/?q=place_id:ChIJ7f26VKJvK4cRBIJBKZC3wJ4,11439344883316392452,https://www.google.com/search?kgmid=/g/11nx22pnxg,/g/11nx22pnxg,https://lh5.googleusercontent.com/p/AF1QipNtpsIfWyEHk6h2YQOrgEpMOfrmZ9UFUoE3zFXz,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.aboveparac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ7f26VKJvK4cRBIJBKZC3wJ4&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIpwUoFw,,,Repair services, ,,,,,,
